Year,Age,Sex,TL_cm
2009,1,M,18.8
2009,1,F,13
2009,1,F,18.7
2009,1,F,18.2
2009,1,F,21
2009,2,M,21.7
2009,1,F,20.1
2009,1,F,20.1
2009,1,F,19.1
2009,1,M,18.1
2009,2,F,21.7
2009,1,F,18.8
2009,1,F,18.4
2009,2,F,24.3
2009,1,F,16.5
2009,5,F,27
2009,2,M,21.8
2009,1,F,18.3
2009,1,F,19.8
2009,1,M,16.4
2009,1,F,17.6
2009,1,M,16.9
2009,1,M,16.9
2009,1,F,20.4
2009,0,M,10.4
2009,0,M,11.9
2009,1,M,14.7
2009,1,M,19.7
2009,1,M,18.5
2009,1,M,20.4
2009,2,F,21
2009,1,F,17
2009,1,F,15.8
2009,1,F,18.3
2009,1,F,16.8
2009,1,F,15.6
2009,1,F,14.8
2009,3,F,22.3
2009,1,F,17.9
2009,1,M,17.4
2009,1,M,19
2009,1,F,16.6
2009,1,F,15.6
2009,1,M,15.2
2009,1,M,17.6
2009,1,M,15.1
2009,3,M,21.6
2009,1,F,13.8
2009,1,F,15.9
2009,1,M,19.6
2009,2,F,21.4
2009,2,F,23
2009,1,F,18.8
2009,1,F,12.8
2009,1,M,20
2009,3,F,23.2
2009,1,F,13.1
2009,1,M,18.7
2009,1,M,17.8
2009,1,F,15.6
2009,1,M,16.5
2009,1,F,17.4
2009,1,F,14.9
2009,1,F,13.8
2009,1,M,14.1
2009,1,F,18.9
2009,1,F,16.9
2009,1,M,13.3
2009,1,M,14.6
2009,1,M,12.6
2009,2,M,19.8
2009,1,M,20.8
2009,1,M,18.3
2009,1,F,16.3
2009,1,M,17.8
2009,1,F,15.2
2009,1,F,14.2
2009,1,M,18.5
2009,1,M,18.5
2009,1,M,16.9
2009,1,M,19.5
2009,1,M,16.3
2009,1,F,19
2009,1,M,16.3
2009,2,M,19.8
2009,1,M,14.9
2009,1,M,13.8
2009,3,M,23
2009,2,F,21.5
2009,1,M,16.6
2009,1,M,14.5
2009,1,F,18.9
2009,1,F,19.6
2009,1,F,16.4
2009,1,M,15.3
2009,1,M,19.8
2009,1,M,17.9
2009,1,M,18.6
2009,1,M,15.7
2009,2,F,16.9
2009,1,M,14.6
2009,1,M,17.7
2009,2,M,20.6
2009,1,F,13.9
2009,1,M,13.4
2009,1,M,18.8
2009,1,M,18.3
2009,1,M,18.6
2009,1,M,17.7
2009,0,F,11.7
2009,1,F,16.3
2009,0,F,12.9
2009,1,F,16.3
2009,1,M,17.8
2009,0,F,13.6
2009,1,M,14.2
2009,0,F,12
2009,0,M,10.5
2009,1,M,17.5
2009,1,F,17.6
2009,1,F,18.9
2009,1,M,16.5
2009,1,F,15.8
2009,1,F,18.5
2009,0,M,13.3
2009,2,M,26.9
2009,0,F,10.5
2009,0,M,10.2
2009,1,M,17.8
2009,1,F,16.8
2009,1,M,19.5
2009,1,M,18.5
2009,1,F,15.7
2009,1,M,17.3
2009,1,M,16.3
2009,1,F,16.8
2009,0,F,15.4
2009,0,M,15.6
2009,0,F,15.9
2009,0,M,14.8
2009,0,M,14.7
2009,0,F,16.3
2009,1,F,16.3
2009,0,F,16.9
2009,0,F,14.8
2009,0,M,14.1
2009,1,M,17.1
2009,0,F,14.1
2009,1,F,18.3
2009,1,F,18.9
2009,0,M,13.1
2009,0,F,13.2
2009,0,F,11.9
2009,1,M,20.3
2009,0,F,16.2
2009,0,F,16.1
2009,0,F,13.4
2009,1,M,16.9
2009,0,F,14.5
2009,0,M,12.9
2009,0,F,17
2009,0,F,14.6
2009,0,M,15.8
2009,0,F,14.3
2009,0,F,13.2
2009,0,M,13
2009,0,M,15.3
2009,0,M,14.3
2009,0,M,11.9
2009,1,M,19.9
2009,0,M,16.6
2009,0,M,16
2009,0,M,18
2009,0,F,16.4
2009,0,F,15.1
2009,0,F,18.5
2009,0,F,19.4
2009,0,M,17
2009,0,M,14.6
2009,0,F,13.6
2009,0,F,11.9
2009,0,M,17
2009,0,M,15.8
2009,1,F,19.6
2009,2,M,21.5
2009,0,F,11.4
2009,0,M,13.3
2009,1,F,20.2
2009,1,M,20.3
2009,1,M,19.6
2009,2,M,21.2
2009,1,F,21.3
2009,2,F,22.2
2009,0,F,18
2009,1,F,19.1
2009,1,M,22
2009,1,M,20.4
2009,1,F,18.7
2009,0,M,17.7
2009,1,F,20.1
2009,0,F,12
2009,0,M,10.6
2009,0,M,11.1
2009,1,M,18
2009,1,F,20.9
2009,1,F,18.6
2009,1,F,17.8
2009,0,F,16.9
2009,0,M,16
2009,0,F,16.5
2009,0,F,14.9
2009,0,M,14.1
2009,0,M,14.8
2009,0,F,12
2009,0,M,13.8
2009,1,F,19
2009,1,F,17.1
2009,1,M,18.1
2009,0,F,15.1
2009,0,F,15.7
2009,1,F,18.1
2009,0,M,16.6
2009,0,F,16.1
2009,0,M,15
2009,0,M,13.6
2009,1,M,16.9
2009,0,F,14.1
2009,0,M,13.2
2009,0,F,12.7
2009,1,F,18
2009,1,F,18.5
2009,4,M,23.5
2009,3,F,21.2
2009,1,F,17.3
2009,1,F,19.1
2009,1,F,18.7
2009,2,M,23.1
2009,1,F,17.4
2009,1,M,16.1
2009,1,M,16.5
2009,1,F,18.2
2009,1,F,17.2
2009,1,F,17.2
2009,1,M,15.9
2009,1,M,17.7
2009,1,F,16.3
2009,1,M,15
2009,1,M,18.5
2009,1,M,18.9
2009,2,F,21.1
2009,1,M,17.6
2009,1,F,19.7
2009,1,F,20
2009,1,F,19.6
2009,1,F,19.3
2009,1,F,18.6
2009,1,M,17.6
2009,1,M,16.6
2009,1,M,17
2009,1,F,17.7
2009,1,F,17
2009,2,F,20.1
2009,1,M,18.2
2009,1,F,17.4
2009,0,M,16.2
2009,0,M,15.2
2009,1,M,18.6
2009,1,F,17.7
2009,0,F,14.2
2009,0,M,13.2
2009,0,M,16.3
2009,1,F,18.9
2009,1,F,20.3
2009,1,M,18.3
2009,0,F,16.5
2009,0,F,16
2009,0,F,15.2
2009,0,M,17.2
2009,1,F,17.8
2009,0,M,14.6
2009,1,M,17.4
2009,0,F,10.9
2009,1,M,17.7
2009,0,M,16
2009,0,M,14.9
2009,0,M,12.8
2009,1,M,16.5
2009,0,M,13.6
2009,1,M,17.5
2009,0,M,15.1
2009,0,M,13.9
2009,0,F,13.2
2009,1,F,17.6
2009,1,F,18.8
2009,1,F,16.7
2009,1,F,18.8
2009,1,F,17
2009,1,F,16.6
2009,2,F,19.8
2009,2,M,21.7
2009,2,F,20.8
2009,1,M,16.4
2009,4,F,22
2009,3,M,23.3
2009,1,M,16.4
2009,2,F,21.2
2009,3,F,20.4
2009,1,F,19.3
2009,3,F,22.3
2009,1,F,18.4
2009,1,M,16.7
2009,3,M,22.6
2009,3,M,23.7
2009,3,M,21
2009,1,F,20
2009,1,F,18.4
2009,1,M,17.2
2009,1,F,16.4
2009,1,M,19.2
2009,3,F,21.7
2009,1,F,15
2009,1,M,16.1
2009,1,F,19.1
2009,1,M,16.7
2009,1,F,18.6
2009,1,M,17
2009,4,M,22.2
2009,1,M,18.3
2009,1,F,20.8
2009,1,F,17.8
2009,1,M,16
2009,0,M,12.3
2009,1,M,16.1
2009,0,M,13.1
2009,0,F,14.3
2009,0,M,13
2009,1,M,18.8
2009,1,M,16.7
2009,2,M,20.2
2009,1,M,19.2
2009,1,F,17.1
2009,1,F,20.2
2009,1,M,21.7
2009,4,F,22.3
2009,0,M,15.5
2009,1,M,18.3
2009,1,M,18
2009,2,F,21.5
2009,4,M,23
2009,4,F,23.3
2009,3,F,24.3
2009,2,F,20.8
2009,1,M,16.4
2009,1,M,18.9
2009,1,F,19.3
2009,1,M,17.5
2009,1,M,17.4
2009,3,M,22
2009,1,F,17.9
2009,2,F,20.7
2009,3,F,20.9
2009,4,F,23.5
2009,1,F,18
2009,2,F,19.9
2009,2,F,21.7
2009,2,F,20.5
2009,1,M,16.1
2009,1,F,16.3
2009,1,F,19
2009,1,M,18.3
2009,1,F,16.7
2009,1,F,16
2009,2,F,19.9
2009,1,F,14.4
2009,1,M,17.6
2009,1,M,18.8
2009,1,M,17
2009,0,F,15.2
2009,1,M,16
2009,1,F,15.2
2009,0,M,13.3
2009,0,F,14.2
2009,1,F,19.9
2009,2,M,20.2
2009,0,F,18.2
2009,0,F,14.5
2009,0,F,14
2009,1,F,18.8
2009,1,M,17.6
2009,1,F,27.3
2009,1,F,18.9
2009,1,F,20.4
2009,1,F,18.7
2009,1,M,17.6
2009,1,F,19.6
2009,1,M,21
2009,0,M,16.5
2009,0,M,17.8
2009,0,F,18.6
2009,0,F,17.1
2009,0,M,15
2009,0,M,18.3
2009,0,M,18.8
2009,0,M,20.1
2009,0,F,15.4
2009,0,F,19.8
2009,0,M,16.3
2009,0,F,16.8
2009,0,F,20.7
2009,0,F,21.5
2009,2,F,23.9
2009,0,F,18.7
2009,0,F,20.3
2009,0,F,17.7
2009,0,M,17.2
2009,0,F,20.4
2009,0,F,18.1
2009,0,F,16.7
2009,0,F,19
2009,0,M,16.2
2009,0,F,21.4
2009,0,M,17.2
2009,0,F,19.6
2009,0,F,17.4
2009,0,F,19.6
2009,0,F,18.2
2009,0,F,17.6
2009,1,F,20.9
2009,0,F,19.8
2009,0,F,17.5
2009,0,M,19.5
2009,0,M,14.2
2009,0,F,17.5
2009,1,M,21.9
2009,0,F,20.3
2009,0,F,18.4
2009,0,F,18
2009,0,M,19.3
2009,0,M,17
2009,0,M,16.2
2009,0,F,14.9
2009,0,M,13.7
2009,1,F,20.8
2009,1,F,19.6
2009,0,F,19
2009,0,F,19.1
2009,1,M,20.4
2009,1,M,19.5
2009,1,M,21.3
2009,2,M,22.8
2009,1,F,20.5
2009,0,F,18.7
2009,1,M,21.6
2009,0,M,16.4
2009,1,F,21.4
2009,0,F,16.9
2009,0,F,17.9
2009,0,F,16.2
2009,0,F,18.5
2009,2,F,22.8
2009,1,M,21.7
2009,3,F,22.7
2009,0,F,18.3
2009,0,F,20.2
2009,1,M,19.2
2009,0,F,16.8
2009,0,F,16.3
2009,0,M,17.1
2009,1,F,19.4
2009,0,M,18.9
2009,0,M,21.3
2009,0,F,17.5
2009,1,F,18.3
2009,0,M,17.1
2009,0,M,19.1
2009,0,F,17.7
2009,3,F,24.3
2009,0,M,17.1
2009,0,M,16.8
2009,0,M,16
2009,1,M,20.5
2009,0,F,15.2
2009,1,F,19.9
2009,0,M,17.8
2009,1,M,18.5
2009,1,M,18.8
2009,1,F,21.3
2009,1,F,19.5
2009,1,M,21.4
2009,2,M,22.8
2009,1,F,22.1
2009,2,F,25.3
2009,4,F,30.4
2009,0,F,16.2
2009,0,F,17.8
2009,1,F,21.9
2009,0,M,16.3
2009,0,M,20
2009,1,M,20.1
2009,0,F,17.5
2009,0,M,16.9
2009,0,F,18.9
2009,0,M,17.8
2009,0,F,18.6
2009,0,M,15.3
2009,1,F,20.5
2009,0,M,19.5
2009,1,F,20.9
2009,1,F,22.8
2009,1,F,22.2
2009,0,M,17.5
2009,0,F,19.3
2009,0,F,17.8
2009,0,F,18.5
2009,1,F,19.8
2009,0,F,17.2
2009,0,M,14.9
2009,0,F,21
2009,0,M,14.5
2009,0,F,16
2009,2,M,21.2
2009,1,M,22.5
2009,1,F,23.7
2009,1,F,22.8
2009,1,M,19.8
2009,3,M,21.2
2009,1,M,22.2
2009,1,F,21.6
2009,1,M,20.6
2009,1,M,20.3
2009,0,M,18.1
2009,1,F,20.2
2009,1,M,19.7
2009,1,F,21.9
2009,4,F,23.7
2009,1,F,21.8
2009,1,M,21
2009,1,M,19.5
2009,1,F,22
2009,2,F,23.2
2009,1,F,20.8
2009,1,F,19.4
2009,1,M,20.1
2009,1,F,18.1
2009,1,M,20
2009,1,F,21.3
2009,0,M,18.2
2009,0,M,17.4
2009,0,M,17.1
2009,0,F,19.3
2009,1,M,21
2009,0,F,17.8
2009,1,M,21.2
2009,0,F,19.8
2009,0,F,18.3
2009,0,F,17.5
2009,1,M,19.6
2009,0,F,15.9
2009,1,M,20.8
2009,2,M,21.9
2009,0,M,20.6
2009,3,F,24.4
2009,0,M,17
2009,0,M,17.5
2009,1,F,19.5
2009,0,M,19.2
2009,3,F,22.6
2009,0,M,15.9
2009,0,F,16
2009,1,M,20.3
2009,0,F,18.8
2009,0,F,19.1
2009,0,M,17.9
2009,0,F,17
2009,0,M,16.1
2009,0,M,17.8
2009,0,F,16.7
2009,1,F,20.5
2009,1,M,21.4
2009,0,M,15.2
2009,1,M,21.2
2009,0,M,15.7
2009,1,F,22.5
2009,1,F,22.8
2009,0,M,15.2
2009,2,M,22.3
2009,0,F,17.9
2009,0,F,16.5
2009,0,M,16.6
2009,1,F,19.5
2009,0,M,15.7
2009,0,M,18.1
2009,1,F,20.3
2009,1,F,20.3
2009,0,F,16.8
2009,0,F,15
2009,0,M,14.4
2009,1,F,21.7
2009,0,M,19
2009,0,F,21.1
2009,1,M,19.4
2009,1,M,18.6
2009,1,F,19.7
2009,1,M,20.5
2009,4,F,21.9
2009,2,F,21.6
2009,0,F,18.2
2009,0,M,16.9
2009,0,M,16.8
2009,0,M,17.7
2009,2,M,21.1
2009,1,F,21
2009,1,F,20.5
2009,1,F,18.9
2009,1,F,19.9
2009,0,F,17.8
2009,1,F,18.2
2009,0,M,16.9
2009,0,F,15.7
2009,1,F,19.1
2009,2,F,22
2009,0,M,18.5
2009,1,F,20.6
2009,1,F,21.4
2009,1,F,23.2
2009,1,M,20.8
2009,1,M,19.3
2009,1,F,20.8
2009,1,F,21.8
2009,1,F,21
2009,2,F,21.4
2009,1,M,20
2009,1,F,19.9
2009,1,F,23
2009,0,M,16
2009,1,F,18.9
2009,2,F,22.1
2009,0,M,14.9
2009,0,F,19
2009,1,F,20.9
2009,0,M,18.2
2009,0,F,18.1
2009,0,F,17.1
2009,0,M,15.7
2009,0,F,13.9
2010,1,M,20.2
2010,1,F,18.1
2010,1,M,18.8
2010,1,M,18.9
2010,2,F,21
2010,2,M,20
2010,2,F,20.7
2010,1,M,18.4
2010,2,F,21.4
2010,1,M,14.5
2010,1,F,13.5
2010,1,M,13.3
2010,1,F,20.8
2010,1,F,20.1
2010,3,F,22.9
2010,1,M,17.3
2010,1,F,16.9
2010,1,M,15.5
2010,1,F,16
2010,1,F,17
2010,0,F,9.1
2010,0,M,11.2
2010,1,M,18.1
2010,1,M,17.9
2010,0,F,12
2010,1,F,18.2
2010,2,F,24.7
2010,3,F,23.4
2010,2,F,24.8
2010,1,F,18.2
2010,3,F,24.5
2010,1,F,17.3
2010,2,M,21.7
2010,1,M,17.4
2010,1,F,18.9
2010,1,F,15.7
2010,1,F,18.3
2010,1,F,17.3
2010,1,F,16.8
2010,0,F,12
2010,1,M,17
2010,1,F,12.6
2010,1,F,16.6
2010,1,F,18.6
2010,2,F,20
2010,2,F,21.2
2010,2,F,22
2010,2,M,19.6
2010,1,F,12.5
2010,1,F,14.1
2010,1,M,12.1
2010,1,M,19.1
2010,2,F,20
2010,1,F,20.1
2010,3,M,21.3
2010,1,F,16.1
2010,1,M,15
2010,2,M,21.7
2010,1,F,19.4
2010,1,F,18.9
2010,2,M,20.4
2010,2,F,21.6
2010,1,F,18
2010,1,F,18.3
2010,2,F,20.2
2010,1,F,17.1
2010,1,F,16.3
2010,1,F,15.7
2010,3,F,23.5
2010,2,F,22.6
2010,1,F,20
2010,1,M,17.7
2010,2,F,18.5
2010,1,M,17
2010,1,F,14.7
2010,1,M,13.9
2010,2,M,20.2
2010,2,F,21.6
2010,1,M,15.5
2010,1,F,13.6
2010,2,F,22.2
2010,1,M,15.3
2010,1,M,14.5
2010,1,M,16.8
2010,1,M,13.9
2010,1,M,17.3
2010,1,M,16.1
2010,1,M,16.5
2010,1,F,14.7
2010,1,F,12.7
2010,1,M,21.3
2010,1,M,20.4
2010,0,F,15.1
2010,0,F,17.6
2010,1,F,21.7
2010,0,F,20.2
2010,1,M,19.7
2010,0,M,17.1
2010,0,F,16.2
2010,0,F,15.7
2010,0,M,17.7
2010,0,M,14.4
2010,0,F,14
2010,0,F,13
2010,0,M,17.4
2010,0,F,14.9
2010,0,F,17.7
2010,0,F,17
2010,0,F,15.7
2010,0,F,17.1
2010,0,M,13.5
2010,0,F,14
2010,0,M,11.6
2010,0,M,12.5
2010,0,F,10.3
2010,0,M,17.8
2010,0,F,15.7
2010,0,F,15
2010,0,F,13.2
2010,0,M,9.1
2010,0,F,15
2010,1,F,17.4
2010,0,F,14.7
2010,0,F,14
2010,0,M,12.8
2010,0,F,11.3
2010,0,M,10.9
2010,0,M,12.8
2010,0,M,14.4
2010,0,M,15.9
2010,0,F,17.9
2010,0,F,15.4
2010,0,M,17.2
2010,2,F,25.3
2010,1,F,23.1
2010,2,M,23
2010,2,M,20.2
2010,2,M,21.7
2010,2,F,21.7
2010,2,M,24.1
2010,1,M,20.1
2010,3,M,26
2010,1,F,24
2010,3,F,23
2010,1,F,19.8
2010,1,F,20
2010,1,M,21.7
2010,1,F,18.2
2010,1,F,19.4
2010,0,M,14.2
2010,1,F,20.8
2010,1,M,19.2
2010,1,F,19.1
2010,1,M,18.1
2010,2,F,25.7
2010,1,F,18.5
2010,1,F,20
2010,0,F,16.8
2010,1,M,17.2
2010,1,F,19
2010,0,M,16.1
2010,0,M,16.1
2010,0,M,14.9
2010,0,F,14.2
2010,0,M,14.8
2010,0,F,14.4
2010,0,M,12.3
2010,0,F,12.7
2010,0,F,17.3
2010,0,F,14.7
2010,0,M,15.6
2010,0,F,14.9
2010,0,F,17.1
2010,0,F,16
2010,0,F,14.6
2010,0,M,13.8
2010,0,M,17.4
2010,0,M,14.1
2010,0,F,18.1
2010,1,M,19.1
2010,0,F,18.4
2010,0,F,16
2010,0,M,15.7
2010,0,F,13.6
2010,0,F,14.3
2010,0,M,12.1
2010,0,F,15.2
2010,0,M,14.9
2010,0,M,13
2010,0,F,12.8
2010,0,F,17.3
2010,0,M,16.6
2010,1,F,18.5
2010,0,F,15.7
2010,0,M,11.7
2010,0,M,18.5
2010,0,F,17.5
2010,0,M,16.4
2010,0,M,15.8
2010,0,F,14.3
2010,0,F,13.5
2010,0,F,18.9
2010,0,F,16.7
2010,0,M,19.9
2010,0,M,17.9
2010,0,M,13.8
2010,0,M,12.9
2010,0,F,14.7
2010,0,M,14.8
2010,0,M,11.4
2010,0,M,10.7
2010,0,M,12.2
2010,1,M,20.7
2010,0,F,15.8
2010,0,F,15.7
2010,1,F,19.8
2010,1,M,18
2010,1,M,17.2
2010,0,M,15.7
2010,0,F,14.5
2010,0,M,13.9
2010,1,F,18.1
2010,0,M,15.2
2010,0,M,16.5
2010,0,M,15.3
2010,0,M,13.4
2010,1,M,16.9
2010,1,F,18.7
2010,1,M,19.9
2010,1,M,17.9
2010,1,F,19.4
2010,1,M,17.5
2010,1,M,16.5
2010,1,F,16.2
2010,1,F,16.5
2010,1,F,17
2010,0,F,14.9
2010,1,M,16.7
2010,0,M,13.3
2010,1,M,18
2010,1,M,18.4
2010,1,M,15.1
2010,0,M,13
2010,2,F,19.7
2010,1,F,19.3
2010,1,F,19.6
2010,1,F,18.1
2010,1,M,17.6
2010,0,M,16.7
2010,0,M,16.6
2010,1,F,19.3
2010,2,M,20.7
2010,2,F,19.9
2010,1,F,18.9
2010,2,M,20.4
2010,2,F,22.1
2010,2,M,20.7
2010,2,F,22.7
2010,2,M,22.6
2010,1,M,17.6
2010,1,F,17.3
2010,2,M,20.6
2010,1,M,20
2010,3,F,22.4
2010,2,F,19.4
2010,1,F,19
2010,1,F,16.5
2010,1,F,17.6
2010,0,M,15.3
2010,0,F,14.5
2010,0,M,13.2
2010,0,M,14
2010,0,M,13.1
2010,1,M,18.5
2010,1,F,16.8
2010,0,F,15.6
2010,0,F,14.9
2010,1,M,17.3
2010,2,M,20.4
2010,3,F,21.7
2010,1,F,19.9
2010,2,M,21
2010,2,F,21.3
2010,1,M,18.4
2010,1,F,17.3
2010,0,M,17.4
2010,1,M,18.3
2010,0,M,15.4
2010,0,M,15.7
2010,0,F,14
2010,1,F,18.8
2010,0,M,15.2
2010,1,F,16.2
2010,1,M,19
2010,1,M,19.4
2010,1,M,18.1
2010,1,M,17.1
2010,1,F,19.1
2010,1,F,18.4
2010,2,F,20.4
2010,1,M,17.3
2010,2,M,20.1
2010,2,M,21.9
2010,2,F,21.4
2010,3,M,21.5
2010,2,F,21.7
2010,1,M,18.4
2010,2,F,20.7
2010,1,M,19
2010,1,F,20
2010,2,M,22.2
2010,3,F,21.6
2010,1,M,19.4
2010,1,F,18.4
2010,1,M,17.2
2010,2,F,21.1
2010,2,M,20.2
2010,1,M,17
2010,1,M,16.1
2010,1,F,22.4
2010,2,M,22.3
2010,0,M,16.7
2010,0,F,17.1
2010,0,M,15.8
2010,1,F,20.5
2010,1,F,20
2010,0,F,18.2
2010,0,F,16.3
2010,0,F,15.3
2010,1,F,21.3
2010,0,F,18.2
2010,0,F,15
2010,1,M,20.7
2010,0,F,19
2010,1,M,21.4
2010,1,F,19.6
2010,0,M,18.5
2010,0,F,17.4
2010,0,M,16.3
2010,0,M,15.3
2010,1,F,20.1
2010,0,F,17.7
2010,2,F,23.4
2010,0,M,16.7
2010,1,M,20.7
2010,2,F,21.9
2010,0,M,18.8
2010,2,F,22.1
2010,1,M,18.8
2010,0,M,17.4
2010,0,F,15.5
2010,0,F,16
2010,0,F,14.3
2010,0,F,13.4
2010,0,F,16.8
2010,0,F,16.1
2010,0,M,15.2
2010,1,M,20
2010,0,M,13.3
2010,1,F,19.8
2010,0,M,18.7
2010,0,F,18.7
2010,0,F,15.3
2010,0,M,18.1
2010,0,F,16.1
2010,0,F,16.6
2010,0,F,17.1
2010,1,M,19
2010,0,M,15
2010,0,F,16.3
2010,0,M,15.8
2010,0,F,17
2010,0,F,17.5
2010,0,F,14.7
2010,2,M,22.5
2010,0,M,18
2010,1,F,20
2010,1,F,19.6
2010,1,F,22.4
2010,0,F,13.9
2010,0,F,18.6
2010,1,M,20.7
2010,0,F,17.8
2010,1,F,20.5
2010,1,M,20.3
2010,0,M,17.6
2010,1,F,21
2010,1,F,22.1
2010,1,F,19.3
2010,1,F,21.1
2010,3,F,23.6
2010,0,F,18.7
2010,0,F,17.2
2010,1,F,22.2
2010,0,F,17.9
2010,1,F,20.7
2010,0,M,17.2
2010,0,M,14.8
2010,0,M,15.2
2010,0,M,17
2010,0,F,18.2
2010,0,F,19
2010,0,F,18.9
2010,0,M,20.3
2010,0,F,20.5
2010,0,M,21.7
2010,0,F,21.5
2010,1,M,23
2010,0,M,16.2
2010,0,M,11.9
2010,0,M,15.6
2010,0,F,16.9
2010,0,M,19.9
2010,0,F,16.3
2010,0,F,19
2010,0,F,21.3
2010,0,M,19.7
2010,0,F,18.4
2010,0,F,17.3
2010,0,F,16.2
2010,0,F,19.5
2010,0,F,17.6
2010,2,F,21.4
2010,1,M,22.6
2010,0,F,20.1
2010,0,M,18.6
2010,0,M,19
2010,0,F,17.8
2010,0,F,19.8
2010,0,F,20.4
2010,0,F,18.6
2010,0,M,17.2
2010,0,F,22
2010,0,F,18.2
2010,0,F,16.5
2010,0,F,17.5
2010,0,F,18.2
2010,0,F,17.2
2010,0,M,17.9
2010,0,M,15.7
2010,0,M,14.4
2010,0,F,15
2010,0,M,18.7
2010,0,F,23.5
2010,0,F,20.4
2010,1,F,21.9
2010,0,M,22.2
2010,3,M,24
2010,1,F,23.4
2010,1,F,23.3
2010,0,M,20.1
2010,2,F,24.9
2010,2,F,25.3
2010,0,F,21.3
2010,0,F,19.1
2010,3,F,23.6
2010,0,M,18.9
2010,0,M,23.1
2010,0,F,20.4
2010,0,F,19.3
2010,0,F,20
2010,0,M,17.6
2010,0,F,22.2
2010,0,M,16.7
2010,0,F,18.2
2010,1,F,23
2010,0,M,21.4
2010,0,F,18.9
2010,1,M,22.2
2010,1,F,21.3
2010,0,F,17
2010,0,F,16.1
2010,0,M,16.2
2010,0,F,15.5
2010,0,F,14.9
2010,0,F,20.4
2010,0,M,18.6
2010,0,F,19.8
2010,0,M,17.2
2010,0,M,18.4
2010,0,M,17
2010,0,M,17.8
2010,0,F,19
2010,0,M,21
2010,2,F,22.3
2010,0,F,21.4
2010,0,M,16.4
2010,0,F,18
2010,0,M,17
2010,0,M,16.7
2010,0,F,17.9
2010,0,F,15.6
2010,0,F,16.2
2010,0,M,20.2
2010,0,M,21.9
2010,0,F,20.3
2010,0,F,17.7
2010,0,M,16.2
2010,0,M,17.1
2010,1,F,21.8
2010,0,F,19
2010,0,M,17.6
2010,0,M,15.6
2010,0,M,15.8
2010,0,F,18.2
2010,0,F,14.2
2010,0,M,18.8
2010,0,F,17.5
2010,2,F,23.3
2010,1,F,24.4
2010,0,F,18.4
2010,0,M,17.2
2010,0,M,18
2010,0,M,16.6
2010,0,M,19
2010,0,M,15.4
2010,0,F,14
2010,0,F,13.7
2010,0,F,16.4
2010,0,F,18.7
2010,0,F,16.8
2010,0,M,15.8
2010,0,F,14.7
2010,0,F,16.8
2010,0,M,16.5
2010,0,M,14.9
2010,0,F,14.1
2010,0,M,14.2
2010,0,F,18.7
2010,1,F,19.7
2010,0,F,19.3
2010,1,M,21.3
2010,0,F,18.4
2010,0,M,17.5
2010,0,M,16.8
2010,0,M,15.8
2010,0,F,15
2010,1,F,22.3
2010,1,M,19.8
2010,2,M,22.5
2010,0,M,16.1
2010,0,F,18.9
2010,0,M,19.6
2010,1,F,21.1
2010,2,F,23.3
2010,0,F,18.5
2010,2,F,24.5
2010,0,F,16
2010,0,F,15.9
2010,0,M,14.3
2010,0,F,14.6
2010,0,F,15.2
2010,0,M,17.3
2010,0,M,17
2010,0,F,18
2010,0,F,19.2
2010,0,F,14.2
2010,0,M,17.7
