"Winter","Spring","Summer","Fall"
1.53124863722673e-17,-2.29697810475768e-17,0,-2.77555756156289e-17
5.74301481853114e-18,-2.67976087348149e-17,-1.91420099509019e-17,-3.82953818265102e-18
-7.65671051465625e-18,1.1485094980017e-17,3.83302854255436e-18,-9.57240696101884e-18
-3.82882258585075e-18,2.10559539153047e-17,-2.10538509369529e-17,-8.61235353137142e-18
3.82835525732813e-18,1.53125447883326e-17,2.29693137190542e-17,1.81837309092389e-17
2.29687295584009e-17,-2.67975521442516e-17,-5.74019624337907e-18,2.29677949013556e-17
-1.14839193567023e-17,-7.65624318613363e-18,9.57100497545097e-18,-1.24430016192637e-17
0,-1.91476178931734e-18,-1.91408416295954e-17,-2.10553697546514e-17
2.10556618349781e-17,-7.65627239416629e-18,-1.91408416295954e-17,-6.69938803606291e-18
-1.91511228570931e-18,2.67978442245783e-17,-1.14843647792004e-17,-1.43556905510129e-17
-1.914878621448e-18,1.91438792649924e-17,1.72282996507605e-17,2.5839996001397e-17
-1.14810934795421e-17,1.34040335180053e-17,2.10550776743248e-17,-2.67969059165289e-17
1.91394396440275e-18,-2.48860616545927e-17,-1.14843647792004e-17,2.67959164944225e-17
-2.29687295584009e-17,2.10560707474354e-17,1.91534594997062e-18,-1.91534594997062e-18
3.82953088064285e-18,-1.91413381661507e-17,3.82812159306681e-18,1.914122133402e-17
-5.74194872533891e-18,-1.33994770649098e-17,-1.33990097363871e-17,2.10552967345698e-17
-1.91424188633592e-17,-2.10550192582594e-17,1.72281244025645e-17,1.9155869162401e-18
-1.72294679720671e-17,-9.57287428954146e-18,0,7.65625779014996e-18
-1.72279491543685e-17,1.91443465935151e-17,2.48855359100047e-17,-2.10542598494102e-17
-7.65577585761101e-18,-1.72292927238711e-17,-3.8278879288055e-18,3.83001281318181e-18
2.29689632226622e-17,1.33977245829499e-17,1.91409000456607e-17,1.722810249654e-17
-2.29690800547929e-17,-2.48841923405022e-17,2.10547855939981e-17,1.9141396582216e-17
5.74159822894694e-18,1.14852994362457e-17,0,-1.91406809854157e-17
9.57275745741081e-18,-1.33983087436032e-17,2.67980194727743e-17,1.33994770649098e-17
-2.48857111582007e-17,-2.2974454332803e-17,9.57299112167212e-18,1.91431636681922e-17
-2.87127812620916e-17,-3.83210848952544e-18,-2.6797260063925e-17,3.83139289272518e-18
-1.33976077508193e-17,1.53128076606266e-17,9.57158913610425e-18,-1.53124863722673e-17
7.65624318613363e-18,9.57123863971228e-18,1.72278907383032e-17,2.29693137190542e-17
-4.40265235797634e-17,-5.16825623096684e-17,1.91417762866406e-17,2.10558954992394e-17
-5.16825623096684e-17,-2.29691968869235e-17,1.33985716158972e-17,-1.72282412346952e-17
-4.78549080451242e-17,-1.91593741263207e-18,-2.67972016478597e-17,1.91604694275456e-18
-5.16804593313166e-17,-5.74019624337907e-18,-2.29687295584009e-17,-1.14829627936326e-17
-3.44553141480838e-17,-3.82835525732813e-18,1.53124863722673e-17,-5.74288338238416e-18
-1.91431782722085e-17,2.48860616545927e-17,-7.65624318613363e-18,1.53125155802999e-17
-7.65767437973416e-18,-7.65624318613363e-18,5.73996257911776e-18,1.72285917310871e-17
-4.97697866665722e-17,2.48850685814821e-17,1.91651427127718e-18,-2.48861784867233e-17
-4.40263191235348e-17,-2.6797084815729e-17,5.74089723616301e-18,-2.48852438296781e-17
-4.40286557661479e-17,-1.91265881096554e-18,1.72265471688007e-17,-3.82952357863468e-18
3.25396177017212e-17,2.48861127686498e-17,1.14834301221552e-17,7.65624318613363e-18
5.35961557776792e-17,-5.74253288599219e-18,-2.10557202510434e-17,1.72283580668258e-17
